current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
2.03555e+06,1.4,-136.877,6.64594e-06,-137.271,6.61519e-06,-126.983,6.17631e-06,-127.017,6.1797e-06,-31.1654,3.48716e-08 ,3,0,7.10281,2,0,46861,136.877,6.64593e-06,74.9397,6.54544e-06,-31.1654,-3.48716e-08,1,0.0015,0.0015,-173.707,173.707,0
2.20518e+06,1.4,-75.085,1.24557e-05,-75.5688,1.23977e-05,-69.676,1.15788e-05,-69.6485,1.15852e-05,-34.1151,8.8908e-08 ,3,0,6.44439,2,1,50373,75.085,1.24557e-05,7.33864,1.22199e-05,-34.1151,-8.8908e-08,1,0.0015,0.0015,-101.516,101.516,0
2.20518e+06,1.4,-7.74585,0.00073474,-8.25471,0.000731515,-7.48964,0.000683339,-7.42812,0.000683684,-34.7079,2.40274e-05 ,3,0,7.56737,2,16,51605,7.74585,0.000734739,-61.161,0.00068346,-34.7079,-2.40274e-05,1,0.0015,0.0015,-23.0108,23.0108,0
1.86593e+06,1.4,-136.534,6.64269e-06,-136.888,6.61192e-06,-126.641,6.17326e-06,-126.68,6.17666e-06,-28.5677,3.19526e-08 ,3,0,7.87885,2,0,46861,136.534,6.64269e-06,79.7529,6.54801e-06,-28.5677,-3.19526e-08,1,0.0015,0.0015,-172.155,172.155,0
2.03555e+06,1.4,-74.6797,1.24482e-05,-75.1243,1.23901e-05,-69.2764,1.15718e-05,-69.2537,1.15782e-05,-31.4903,8.2028e-08 ,3,0,7.71325,2,1,50373,74.6797,1.24482e-05,12.1437,1.22261e-05,-31.4903,-8.2028e-08,1,0.0015,0.0015,-99.92,99.92,0
2.03555e+06,1.4,-7.23723,0.000732877,-7.70695,0.000729632,-6.9938,0.000681591,-6.93703,0.000681939,-32.0379,2.21336e-05 ,3,0,8.48964,2,16,51605,7.23723,0.000732877,-56.3688,0.000685365,-32.0379,-2.21336e-05,1,0.0015,0.0015,-21.3405,21.3405,0
1.6963e+06,1.4,-136.191,6.63945e-06,-136.506,6.60864e-06,-126.3,6.17022e-06,-126.343,6.17362e-06,-25.97,2.9036e-08 ,3,0,8.7457,2,0,46861,136.191,6.63946e-06,84.5661,6.55058e-06,-25.97,-2.9036e-08,1,0.0015,0.0015,-170.603,170.603,0
1.86593e+06,1.4,-74.2745,1.24407e-05,-74.6799,1.23826e-05,-68.877,1.15648e-05,-68.8589,1.15712e-05,-28.8656,7.51549e-08 ,3,0,9.03656,2,1,50373,74.2745,1.24407e-05,16.9488,1.22322e-05,-28.8656,-7.51549e-08,1,0.0015,0.0015,-98.3237,98.3237,0
1.86593e+06,1.4,-6.72865,0.000731017,-7.15922,0.000727751,-6.49799,0.000679844,-6.44597,0.000680195,-29.3679,2.02473e-05 ,3,0,10.5202,2,16,51605,6.72865,0.000731017,-51.5767,0.000687257,-29.3679,-2.02473e-05,1,0.0015,0.0015,-19.6701,19.6701,0
1.52667e+06,1.4,-135.849,6.63622e-06,-136.124,6.60538e-06,-125.959,6.16719e-06,-126.007,6.1706e-06,-23.3725,2.61218e-08 ,3,0,9.69249,2,0,46861,135.849,6.63621e-06,89.3792,6.55313e-06,-23.3725,-2.61218e-08,1,0.0015,0.0015,-169.052,169.052,0
1.6963e+06,1.4,-73.8695,1.24332e-05,-74.2357,1.2375e-05,-68.4777,1.15578e-05,-68.4643,1.15641e-05,-26.241,6.82886e-08 ,3,0,9.70035,2,1,50373,73.8695,1.24332e-05,21.7538,1.22384e-05,-26.241,-6.82886e-08,1,0.0015,0.0015,-96.7276,96.7276,0
1.6963e+06,1.4,-6.22011,0.000729157,-6.61152,0.000725872,-6.00222,0.000678099,-5.95494,0.000678452,-26.698,1.83687e-05 ,3,0,10.1795,2,16,51605,6.22011,0.000729157,-46.7845,0.000689135,-26.698,-1.83687e-05,1,0.0015,0.0015,-17.9998,17.9998,0
1.35704e+06,1.4,-135.506,6.63298e-06,-135.742,6.60211e-06,-125.618,6.16415e-06,-125.67,6.16756e-06,-20.775,2.32099e-08 ,3,0,8.52504,2,0,46861,135.506,6.63296e-06,94.1923,6.55567e-06,-20.775,-2.32099e-08,1,0.0015,0.0015,-167.5,167.5,0
1.52667e+06,1.4,-73.4647,1.24258e-05,-73.7916,1.23674e-05,-68.0785,1.15508e-05,-68.0698,1.15571e-05,-23.6164,6.14291e-08 ,3,0,9.43058,2,1,50373,73.4647,1.24258e-05,26.5588,1.22446e-05,-23.6164,-6.14291e-08,1,0.0015,0.0015,-95.1315,95.1315,0
1.52667e+06,1.4,-5.7116,0.0007273,-6.06386,0.000723994,-5.50647,0.000676355,-5.46395,0.000676711,-24.0281,1.64976e-05 ,3,0,9.51716,2,16,51605,5.7116,0.0007273,-41.9924,0.000690999,-24.0281,-1.64976e-05,1,0.0015,0.0015,-16.3295,16.3295,0
1.18741e+06,1.4,-135.164,6.62974e-06,-135.361,6.59884e-06,-125.277,6.16111e-06,-125.334,6.16453e-06,-18.1777,2.03004e-08 ,3,0,8.29427,2,0,46861,135.164,6.62975e-06,99.0053,6.55825e-06,-18.1777,-2.03004e-08,1,0.0015,0.0015,-165.948,165.948,0
1.35704e+06,1.4,-73.06,1.24183e-05,-73.3477,1.23599e-05,-67.6795,1.15437e-05,-67.6755,1.15501e-05,-20.992,5.45764e-08 ,3,0,8.3789,2,1,50373,73.06,1.24183e-05,31.3637,1.22507e-05,-20.992,-5.45764e-08,1,0.0015,0.0015,-93.5355,93.5355,0
1.35704e+06,1.4,-5.20313,0.000725443,-5.51624,0.000722118,-5.01076,0.000674613,-4.97299,0.000674971,-21.3582,1.46342e-05 ,3,0,10.3864,2,16,51605,5.20313,0.000725443,-37.2002,0.000692849,-21.3582,-1.46342e-05,1,0.0015,0.0015,-14.6592,14.6592,0
1.01778e+06,1.4,-134.822,6.62651e-06,-134.979,6.59558e-06,-124.936,6.15808e-06,-124.998,6.1615e-06,-15.5806,1.73932e-08 ,3,0,10.4673,2,0,46861,134.822,6.62648e-06,103.818,6.56076e-06,-15.5806,-1.73932e-08,1,0.0015,0.0015,-164.397,164.397,0
1.18741e+06,1.4,-72.6554,1.24108e-05,-72.904,1.23523e-05,-67.2807,1.15367e-05,-67.2814,1.15431e-05,-18.3677,4.77305e-08 ,3,0,11.4457,2,1,50373,72.6554,1.24108e-05,36.1686,1.22568e-05,-18.3677,-4.77305e-08,1,0.0015,0.0015,-91.9396,91.9396,0
848148,1.4,-134.48,6.62326e-06,-134.598,6.5923e-06,-124.596,6.15503e-06,-124.662,6.15845e-06,-12.9835,1.44885e-08 ,3,0,10.4878,2,0,46861,134.48,6.62325e-06,108.631,6.56332e-06,-12.9835,-1.44885e-08,1,0.0015,0.0015,-162.845,162.845,0
1.18741e+06,1.4,-4.69469,0.000723588,-4.96865,0.000720243,-4.51509,0.000672872,-4.48206,0.000673233,-18.6884,1.27783e-05 ,3,0,11.9485,2,16,51605,4.69469,0.000723588,-32.4081,0.000694686,-18.6884,-1.27783e-05,1,0.0015,0.0015,-12.989,12.989,0
1.01778e+06,1.4,-72.2511,1.24033e-05,-72.4604,1.23448e-05,-66.882,1.15297e-05,-66.8873,1.15361e-05,-15.7434,4.08915e-08 ,3,0,12.4295,2,1,50373,72.2511,1.24033e-05,40.9735,1.2263e-05,-15.7434,-4.08915e-08,1,0.0015,0.0015,-90.3437,90.3437,0
678518,1.4,-134.138,6.62002e-06,-134.217,6.58904e-06,-124.255,6.152e-06,-124.326,6.15542e-06,-10.3866,1.1586e-08 ,3,0,10.318,2,0,46861,134.138,6.62001e-06,113.444,6.56585e-06,-10.3866,-1.1586e-08,1,0.0015,0.0015,-161.294,161.294,0
1.01778e+06,1.4,-4.18628,0.000721735,-4.4211,0.000718369,-4.01944,0.000671133,-3.99116,0.000671496,-16.0185,1.09301e-05 ,3,0,12.8169,2,16,51605,4.18628,0.000721735,-27.616,0.000696509,-16.0185,-1.09301e-05,1,0.0015,0.0015,-11.3187,11.3187,0
848148,1.4,-71.8468,1.23958e-05,-72.0169,1.23372e-05,-66.4834,1.15227e-05,-66.4934,1.15291e-05,-13.1193,3.40592e-08 ,3,0,12.5023,2,1,50373,71.8468,1.23958e-05,45.7783,1.22691e-05,-13.1193,-3.40592e-08,1,0.0015,0.0015,-88.7479,88.7479,0
508889,1.4,-133.796,6.61678e-06,-133.837,6.58576e-06,-123.915,6.14895e-06,-123.991,6.15238e-06,-7.78975,8.68599e-09 ,3,0,9.81336,2,0,46861,133.796,6.61678e-06,118.257,6.56839e-06,-7.78975,-8.68599e-09,1,0.0015,0.0015,-159.743,159.743,0
848148,1.4,-3.67791,0.000719882,-3.87358,0.000716498,-3.52383,0.000669394,-3.5003,0.00066976,-13.3487,9.0894e-06 ,3,0,10.5426,2,16,51605,3.67791,0.000719882,-22.8239,0.000698319,-13.3487,-9.0894e-06,1,0.0015,0.0015,-9.6485,9.6485,0
