current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
-1.6963e+06,1.4,3.9434,0.00069227,4.33501,0.000688604,3.90638,0.000643488,3.85868,0.00064389,26.6957,-1.76091e-05 ,3,0,7.77146,2,16,51605,-3.9434,0.00069227,49.0565,0.000723822,26.6957,1.76091e-05,1,0.0015,0.0015,15.4027,-15.4027,0
-1.52667e+06,1.4,-66.2039,1.22911e-05,-65.8249,1.22315e-05,-60.9188,1.14244e-05,-60.9944,1.1431e-05,23.6087,-6.08775e-08 ,3,0,8.37018,2,1,50373,66.2039,1.22911e-05,113.042,1.23532e-05,23.6087,6.08775e-08,1,0.0015,0.0015,-66.4149,66.4149,0
-1.18741e+06,1.4,-130.392,6.5844e-06,-130.04,6.55308e-06,-120.524,6.11858e-06,-120.646,6.12204e-06,18.1719,-2.01846e-08 ,3,0,4.2828,2,0,46861,130.392,6.58439e-06,166.384,6.59344e-06,18.1719,2.01846e-08,1,0.0015,0.0015,-144.235,144.235,0
-1.52667e+06,1.4,3.43556,0.000694101,3.78802,0.000690453,3.41127,0.000645206,3.36831,0.000645605,24.0263,-1.58823e-05 ,3,0,4.56146,2,16,51605,-3.43556,0.000694101,44.2645,0.000722218,24.0263,1.58823e-05,1,0.0015,0.0015,13.7327,-13.7327,0
-1.35704e+06,1.4,-66.6059,1.22985e-05,-66.2662,1.2239e-05,-61.3153,1.14314e-05,-61.3862,1.1438e-05,20.9859,-5.41406e-08 ,3,0,5.17158,2,1,50373,66.6059,1.22985e-05,108.238,1.23473e-05,20.9859,5.41406e-08,1,0.0015,0.0015,-68.0096,68.0096,0
-1.01778e+06,1.4,-130.732,6.58764e-06,-130.419,6.55635e-06,-120.863,6.12162e-06,-120.98,6.12508e-06,15.5763,-1.73082e-08 ,3,0,4.83728,2,0,46861,130.732,6.58763e-06,161.572,6.59096e-06,15.5763,1.73081e-08,1,0.0015,0.0015,-145.785,145.785,0
-1.35704e+06,1.4,2.92768,0.000695933,3.24099,0.000692303,2.91612,0.000646924,2.87791,0.000647321,21.3568,-1.4148e-05 ,3,0,5.54843,2,16,51605,-2.92768,0.000695933,39.4726,0.000720599,21.3568,1.4148e-05,1,0.0015,0.0015,12.0628,-12.0628,0
-1.18741e+06,1.4,-67.0081,1.2306e-05,-66.7076,1.22466e-05,-61.712,1.14384e-05,-61.7782,1.1445e-05,18.363,-4.73968e-08 ,3,0,6.01831,2,1,50373,67.0081,1.2306e-05,103.434,1.23414e-05,18.363,4.73968e-08,1,0.0015,0.0015,-69.6044,69.6044,0
-848148,1.4,-131.072,6.59087e-06,-130.798,6.55961e-06,-121.201,6.12465e-06,-121.314,6.12811e-06,12.9805,-1.44294e-08 ,3,0,4.83259,2,0,46861,131.072,6.59087e-06,156.759,6.58847e-06,12.9805,1.44294e-08,1,0.0015,0.0015,-147.336,147.336,0
-1.18741e+06,1.4,2.41977,0.000697767,2.69393,0.000694155,2.42094,0.000648644,2.38747,0.000649039,18.6873,-1.24061e-05 ,3,0,5.58235,2,16,51605,-2.41977,0.000697767,34.6806,0.000718967,18.6873,1.24061e-05,1,0.0015,0.0015,10.3928,-10.3928,0
-1.01778e+06,1.4,-67.4105,1.23135e-05,-67.1492,1.22541e-05,-62.1088,1.14455e-05,-62.1703,1.1452e-05,15.74,-4.06463e-08 ,3,0,5.3729,2,1,50373,67.4105,1.23135e-05,98.6292,1.23354e-05,15.74,4.06463e-08,1,0.0015,0.0015,-71.1993,71.1993,0
-678518,1.4,-131.411,6.59411e-06,-131.177,6.56289e-06,-121.54,6.12769e-06,-121.648,6.13115e-06,10.3847,-1.15482e-08 ,3,0,5.08496,2,0,46861,131.411,6.59411e-06,151.946,6.58598e-06,10.3847,1.15482e-08,1,0.0015,0.0015,-148.886,148.886,0
-1.01778e+06,1.4,1.91183,0.000699602,2.14683,0.000696009,1.92572,0.000650366,1.89701,0.000650758,16.0177,-1.06566e-05 ,3,0,5.22084,2,16,51605,-1.91183,0.000699602,29.8886,0.000717322,16.0177,1.06566e-05,1,0.0015,0.0015,8.72278,-8.72278,0
-848148,1.4,-67.813,1.2321e-05,-67.5909,1.22617e-05,-62.5058,1.14525e-05,-62.5626,1.1459e-05,13.1169,-3.38889e-08 ,3,0,4.83702,2,1,50373,67.813,1.2321e-05,93.8247,1.23294e-05,13.1169,3.38889e-08,1,0.0015,0.0015,-72.7943,72.7943,0
-508889,1.4,-131.752,6.59735e-06,-131.556,6.56615e-06,-121.878,6.13073e-06,-121.982,6.13418e-06,7.78867,-8.66471e-09 ,3,0,4.58638,2,0,46861,131.752,6.59733e-06,147.134,6.58347e-06,7.78867,8.66471e-09,1,0.0015,0.0015,-150.437,150.437,0
-678518,1.4,-68.2157,1.23285e-05,-68.0328,1.22692e-05,-62.9029,1.14595e-05,-62.9551,1.1466e-05,10.4937,-2.71248e-08 ,3,0,6.32623,2,1,50373,68.2157,1.23285e-05,89.0203,1.23235e-05,10.4937,2.71248e-08,1,0.0015,0.0015,-74.3893,74.3893,0
-848148,1.4,1.40384,0.000701439,1.59969,0.000697864,1.43047,0.000652089,1.40651,0.000652479,13.3482,-8.89949e-06 ,3,0,7.15519,2,16,51605,-1.40384,0.000701439,25.0966,0.000715663,13.3482,8.89949e-06,1,0.0015,0.0015,7.05276,-7.05276,0
-339259,1.4,-132.092,6.60058e-06,-131.936,6.56942e-06,-122.217,6.13376e-06,-122.316,6.13721e-06,5.19257,-5.77884e-09 ,3,0,5.8819,2,0,46861,132.092,6.60059e-06,142.321,6.58098e-06,5.19257,5.77884e-09,1,0.0015,0.0015,-151.987,151.987,0
-508889,1.4,-68.6185,1.23359e-05,-68.4749,1.22768e-05,-63.3001,1.14665e-05,-63.3476,1.1473e-05,7.87043,-2.03538e-08 ,3,0,7.40257,2,1,50373,68.6185,1.23359e-05,84.2158,1.23175e-05,7.87043,2.03538e-08,1,0.0015,0.0015,-75.9844,75.9844,0
