current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
678518,1.4,-1.1596,-0.000263644,-1.31649,-0.000187722,-1.15324,-0.000240139,-1.13623,-0.000247751,-9.7088,0.00452541 ,3,0,1.32835,2,0,16161,-1.1596,-0.000263644,-1.31649,-0.000187722,-9.7088,0.00452541,0,0.0015,0.0015,-6.70067,-6.70067,1
2.54444e+06,1.4,-7.60488,0.00197049,-8.19237,0.00213031,-7.41228,0.00192465,-7.34111,0.0019053,-39.943,0.0108356 ,3,0,2.61343,2,16,21605,-7.60488,0.00197049,-8.19237,0.00213031,-39.943,0.0108356,0,0.0015,0.0015,-25.1294,-25.1294,1
1.6963e+06,1.4,-3.73968,0.000528277,-4.13284,0.000870717,-3.6775,0.00060501,-3.63235,0.000566947,-25.1357,0.0212133 ,3,0,2.03931,2,1,19865,-3.73968,0.000528277,-4.13284,0.000870717,-25.1357,0.0212133,0,0.0015,0.0015,-16.7517,-16.7517,1
508889,1.4,-0.869703,-0.0001483,-0.987368,-0.000105594,-0.864927,-0.000135079,-0.85217,-0.00013936,-7.2816,0.00254554 ,3,0,1.74371,2,0,16161,-0.869703,-0.0001483,-0.987368,-0.000105594,-7.2816,0.00254554,0,0.0015,0.0015,-5.0255,-5.0255,1
339259,1.4,-0.579801,-6.59114e-05,-0.658245,-4.69308e-05,-0.576618,-6.00351e-05,-0.568113,-6.19379e-05,-4.8544,0.00113135 ,3,0,1.20144,2,0,16161,-0.579801,-6.59114e-05,-0.658245,-4.69308e-05,-4.8544,0.00113135,0,0.0015,0.0015,-3.35033,-3.35033,1
1.52667e+06,1.4,-3.36571,0.0004279,-3.71956,0.000705277,-3.30975,0.000490055,-3.26911,0.000459224,-22.6222,0.0171828 ,3,0,1.63532,2,1,19865,-3.36571,0.0004279,-3.71956,0.000705277,-22.6222,0.0171828,0,0.0015,0.0015,-15.0765,-15.0765,1
2.37481e+06,1.4,-7.09789,0.00171651,-7.64621,0.00185574,-6.91813,0.00167658,-6.8517,0.00165972,-37.2801,0.00943904 ,3,0,2.89758,2,16,21605,-7.09789,0.00171651,-7.64621,0.00185574,-37.2801,0.00943904,0,0.0015,0.0015,-23.4542,-23.4542,1
169630,1.4,-0.289901,-1.64779e-05,-0.329122,-1.17327e-05,-0.288309,-1.50088e-05,-0.284056,-1.54845e-05,-2.4272,0.000282838 ,3,0,1.93499,2,0,16161,-0.289901,-1.64779e-05,-0.329122,-1.17327e-05,-2.4272,0.000282838,0,0.0015,0.0015,-1.67517,-1.67517,1
1.35704e+06,1.4,-2.99174,0.000338092,-3.30627,0.000557254,-2.942,0.000387201,-2.90587,0.000362841,-20.1086,0.0135765 ,3,0,2.64145,2,1,19865,-2.99174,0.000338092,-3.30627,0.000557254,-20.1086,0.0135765,0,0.0015,0.0015,-13.4013,-13.4013,1
0,1.4,5.136e-12,1.35589e-12,1.1042e-12,1.27602e-12,5.01965e-12,1.25997e-12,5.31325e-13,1.21207e-12,0,0 ,3,0,1.28415,2,0,16161,-3.18189e-12,-4.54125e-13,-2.36302e-12,-4.90276e-13,0,0,0,0.0015,0.0015,7.95808e-13,1.9611e-12,1
2.20518e+06,1.4,-6.5909,0.00148005,-7.10006,0.0016001,-6.42398,0.00144563,-6.36229,0.00143109,-34.6173,0.00813877 ,3,0,3.30156,2,16,21605,-6.5909,0.00148005,-7.10006,0.0016001,-34.6173,0.00813877,0,0.0015,0.0015,-21.7789,-21.7789,1
1.18741e+06,1.4,-2.61777,0.00025885,-2.89299,0.000426646,-2.57425,0.000296449,-2.54264,0.000277798,-17.595,0.0103945 ,3,0,1.81959,2,1,19865,-2.61777,0.00025885,-2.89299,0.000426646,-17.595,0.0103945,0,0.0015,0.0015,-11.7262,-11.7262,1
2.54444e+06,1.3,-0.439064,-0.0108422,-1.02891,-0.00968226,-0.648047,-0.0101273,-0.585445,-0.0102405,-34.1967,0.0651012 ,3,0,1.31929,2,0,16161,-0.439064,-0.0108422,-1.02891,-0.00968226,-34.1967,0.0651012,0,0.0015,0.0015,-23.3328,-23.3328,1
