current density,magnetic field,fx,fy,fxv2,fyv2,fx_safe,fy_safe,fxv2_safe,fyv2_safe,flaplacex,flaplacey,refinment,is_saturated,elapse_time_total,shapefunction_degree,size multiplicator ,number dof, fx_r,fy_r,fx_safe_r,fy_safe_r,flaplacex_r,flaplacey_r,is alternative current,size,size2,integral_force,integral_force2,is_periodic
2.03555e+06,1.4,-138.153,-0.000204098,-138.546,-0.000202735,-128.161,-0.000192594,-128.196,-0.000192671,-31.1478,1.26446e-05 ,3,0,6.5213,2,0,46861,127.366,0.000220452,126.818,0.00021941,-31.1658,1.25734e-05,0,0.0015,0.0015,-175.184,134.979,0
2.20518e+06,1.4,-75.9681,-0.000158568,-76.4515,-0.000157324,-70.4896,-0.000148787,-70.4625,-0.000148889,-34.0988,1.99155e-05 ,3,0,6.68074,2,1,50373,63.6627,0.000189024,63.1273,0.00018826,-34.1153,1.97364e-05,0,0.0015,0.0015,-102.541,58.9853,0
2.20518e+06,1.4,-7.79796,0.000135947,-8.30683,0.000138228,-7.5375,0.000127946,-7.47599,0.000127665,-34.704,0.000186968 ,3,0,7.03276,2,16,51605,-5.5308,0.00134714,-6.03985,0.0013427,-34.7079,0.000140192,0,0.0015,0.0015,-23.074,-20.4819,0
1.86593e+06,1.4,-137.706,-0.000186659,-138.059,-0.000185427,-127.723,-0.00017615,-127.762,-0.000176218,-28.5528,1.06276e-05 ,3,0,6.41843,2,0,46861,127.817,0.000202511,127.309,0.000201539,-28.568,1.05626e-05,0,0.0015,0.0015,-173.51,136.655,0
2.03555e+06,1.4,-75.4966,-0.000145623,-75.9409,-0.0001445,-70.0291,-0.000136658,-70.0067,-0.000136749,-31.4764,1.69756e-05 ,3,0,7.99194,2,1,50373,64.1378,0.00017523,63.6416,0.000174499,-31.4905,1.68106e-05,0,0.0015,0.0015,-100.867,60.6615,0
1.6963e+06,1.4,-137.259,-0.000169198,-137.573,-0.000168094,-127.285,-0.000159684,-127.329,-0.000159745,-25.9578,8.78569e-06 ,3,0,7.23018,2,0,46861,128.269,0.000184592,127.8,0.000183693,-25.9703,8.72684e-06,0,0.0015,0.0015,-171.836,138.332,0
2.03555e+06,1.4,-7.28576,0.000177961,-7.75548,0.000179629,-7.03838,0.00016679,-6.98162,0.00016658,-32.0346,0.00016097 ,3,0,8.62971,2,16,51605,-5.01771,0.00129598,-5.48761,0.00129144,-32.0379,0.000117793,0,0.0015,0.0015,-21.399,-18.8064,0
1.86593e+06,1.4,-75.0251,-0.000132644,-75.4302,-0.000131639,-69.5685,-0.000124495,-69.5508,-0.000124576,-28.8539,1.42704e-05 ,3,0,7.59158,2,1,50373,64.6128,0.00016147,64.1558,0.000160776,-28.8657,1.41194e-05,0,0.0015,0.0015,-99.1927,62.3377,0
1.52667e+06,1.4,-136.811,-0.000151715,-137.086,-0.000150737,-126.847,-0.000143197,-126.895,-0.00014325,-23.3625,7.11897e-06 ,3,0,5.90642,2,0,46861,128.72,0.000166695,128.29,0.000165871,-23.3727,7.06618e-06,0,0.0015,0.0015,-170.162,140.008,0
1.86593e+06,1.4,-6.77353,0.000220341,-7.2041,0.000221423,-6.53922,0.000205991,-6.48721,0.000205849,-29.3652,0.000136908 ,3,0,6.28721,2,16,51605,-4.50465,0.00124519,-4.9354,0.00124059,-29.368,9.73304e-05,0,0.0015,0.0015,-19.724,-17.131,0
1.6963e+06,1.4,-74.5534,-0.000119631,-74.9193,-0.000118741,-69.1078,-0.000112299,-69.0947,-0.00011237,-26.2313,1.17998e-05 ,3,0,6.98695,2,1,50373,65.0877,0.000147745,64.6698,0.00014709,-26.2411,1.16628e-05,0,0.0015,0.0015,-97.5184,64.0138,0
1.35704e+06,1.4,-136.363,-0.000134211,-136.599,-0.000133355,-126.409,-0.000126689,-126.462,-0.000126735,-20.7672,5.62741e-06 ,3,0,9.36209,2,0,46861,129.171,0.00014882,128.781,0.000148073,-20.7752,5.58062e-06,0,0.0015,0.0015,-168.488,141.684,0
